id,headword_id,word,sentence,answer,distractors
1198,10067,degree,She earned her master's ___ in environmental science from a prestigious university.,degree,"{certificate,title,diploma}"
1199,10092,delay,"Due to unexpected technical issues, the airline had to ___ the flight by two hours.",delay,"{cancel,board,announce}"
1221,10282,dentist,"After experiencing tooth pain, she scheduled an appointment with her ___ for a check-up.",dentist,"{physician,surgeon,cardiologist}"
1224,10309,department,She works in the marketing ___ of a large international corporation.,department,"{committee,subsidiary,project}"
1226,10315,depend,The success of the expedition may ___ on favorable weather conditions in the mountains.,depend,"{insist,focus,comment}"
1232,10351,deposit,"To open the new savings account, you are required to ___ a minimum of one hundred dollars.",deposit,"{withdraw,invest,transfer}"
1242,10451,describe,Can you ___ the suspect's appearance to the police officer so they can create an accurate sketch?,describe,"{imagine,justify,predict}"
1280,10711,diagram,The instructor projected a detailed ___ of the human heart to explain its chambers and valves.,diagram,"{photograph,sculpture,report}"
1281,10723,dialogue,The peace talks emphasized the importance of open ___ between the two conflicting nations.,dialogue,"{ultimatum,monologue,surrender}"
1298,10896,dilemma,She faced the moral ___ of whether to report her friend's misconduct or keep silent.,dilemma,"{agreement,solution,command}"
1299,10909,dimension,The documentary added a new ___ to our understanding of the historical event by including personal testimonies.,dimension,"{question,error,conclusion}"
1301,10944,dinner,They invited their neighbors over for ___ to celebrate the end of the renovation.,dinner,"{breakfast,lunch,meeting}"
1302,10959,dip,"He watched the sun ___ below the horizon, casting long shadows across the valley.",dip,"{rise,shine,vanish}"
1312,11003,disability,"Because of his physical ___, he qualified for accommodations under the Americans with Disabilities Act.",disability,"{hardship,inconvenience,trait}"
1314,11009,disadvantage,"His lack of experience was a clear ___ compared to the other, more qualified job applicants.",disadvantage,"{benefit,quality,decision}"
1336,11143,discrimination,"Despite company policies, instances of racial ___ in hiring practices continue to be a serious concern.",discrimination,"{harassment,hostility,diversity}"
1339,11156,disease,The World Health Organization is monitoring the outbreak of a rare tropical ___ spread by mosquito bites.,disease,"{vaccine,cure,parasite}"
1340,11196,disgusting,"The smell from the spoiled milk in the trash was absolutely ___, causing everyone to cover their noses.",disgusting,"{pleasant,faint,sweet}"
1379,11580,doctor,The ___ recommended physical therapy to help with the patient's back pain.,doctor,"{pharmacist,therapist,trainer}"
1384,11608,dog,The mail carrier was wary of the loud ___ that barked at him every day from behind the fence.,dog,"{cat,bird,squirrel}"
1385,11639,dollar,He found a crumpled one-___ bill in the pocket of his old coat.,dollar,"{coin,cent,quarter}"
1396,11740,dot,"To finish the lowercase letter 'i', she carefully placed a single ___ above the vertical stroke.",dot,"{circle,mark,line}"
1397,11749,double,"The recipe called for a ___ portion of cream, which made the soup especially rich.",double,"{single,small,reduced}"
1398,11754,doubt,"She answered the question without ___, clearly confident in her knowledge.",doubt,"{preparation,permission,enthusiasm}"
1401,11799,downstairs,"From his bedroom on the second floor, he could hear the television blaring from the living room ___.",downstairs,"{outside,upstairs,across}"
1402,11802,downtown,"We decided to go ___ for dinner and a movie, parking near the main square.",downtown,"{abroad,away,indoors}"
1413,11876,drawing,"The child's colorful ___ of her family, made with crayons on a large sheet of paper, was hung on the refrigerator.",drawing,"{story,song,poem}"
1415,11904,dress,"Before the important gala, she took over an hour to shower, do her hair, and ___ for the event.",dress,"{wear,prepare,change}"
1420,11936,driver,The truck ___ received a bonus for delivering the goods to the warehouse ahead of schedule.,driver,"{passenger,mechanic,pilot}"
1443,12189,each,The teacher gave a textbook to ___ student in the class so everyone could follow along.,each,"{any,another,one}"
1464,12367,edition,The latest ___ of the encyclopedia includes updated entries on climate change and artificial intelligence.,edition,"{review,summary,illustration}"
1469,12379,education,Access to quality ___ is widely recognized as a fundamental human right and a driver of social progress.,education,"{instruction,information,commerce}"
1471,12386,educator,"As a respected ___ with over 20 years of experience, she was invited to speak at the national teaching conference.",educator,"{researcher,administrator,consultant}"
1472,12396,effect,"The new policy had an immediate ___ on workplace safety, reducing accidents by nearly 40%.",effect,"{purpose,cost,review}"
1484,12481,eighty,"The antique table, built in the early 1940s, was now nearly ___-years-old.",eighty,"{sixty,seventy,ninety}"
1494,12533,electricity,"After the storm, the entire neighborhood was without ___ for over 48 hours.",electricity,"{water,internet,gas}"
1495,12561,electronic,"Most documents are now submitted through ___ systems, reducing the need for paper forms.",electronic,"{automatic,mechanical,manual}"
1497,12584,elegant,The bride wore an ___ gown with lace detailing that captivated everyone at the ceremony.,elegant,"{ordinary,baggy,practical}"
1503,12607,eleven,"The bakery box was supposed to hold a full dozen donuts, but since one was missing, there were only ___.",eleven,"{twelve,ten,six}"
1507,12650,else,I've checked the kitchen and the living room; where ___ could the keys possibly be?,else,"{again,still,even}"
1514,12692,embassy,"While visiting Germany's capital, the American citizens went to their country's ___ to renew their passports.",embassy,"{monument,university,corporation}"
1542,12918,end,They walked to the far ___ of the beach to find a quiet spot away from the crowds.,end,"{center,middle,surface}"
1558,13037,engineer,The mechanical ___ developed a more fuel-efficient jet propulsion system.,engineer,"{designer,technician,pilot}"
1563,13099,enough,"She had ___ time to finish the exam, so she didn't need to rush.",enough,"{insufficient,limited,minimal}"
1570,13137,enter,Students must ___ their student ID numbers to access the online exam platform.,enter,"{create,forget,recite}"
1584,13211,entry,"His name was not on the guest list, so the security guard denied him ___ to the event.",entry,"{participation,recognition,an invitation}"
1590,13335,equal,"All citizens should have ___ rights under the law, regardless of their background.",equal,"{different,separate,provisional}"
1591,13342,equality,The organization's mission is to promote ___ by fighting discrimination in all forms.,equality,"{justice,harmony,tolerance}"
1595,13365,equipment,The new gym has state-of-the-art training ___ for both cardio and weightlifting.,equipment,"{facilities,programs,memberships}"
1604,13513,essay,"For her literature class, she wrote a personal ___ reflecting on the themes of solitude in the novel.",essay,"{summary,review,chapter}"
1625,13717,every,___ student in the class must submit a research paper by Friday.,every,"{another,one,that}"
1626,13718,everybody,The show was a huge success; ___ was laughing at the comedian's jokes.,everybody,"{somebody,anybody,nobody}"
1634,13737,evolution,The gradual development of complex organisms from simpler ones over millions of years is known as ___.,evolution,"{adaptation,mutation,extinction}"
1640,13766,exam,"Students organized their calculators and sharpened their pencils, preparing for the final ___ of the semester.",exam,"{lecture,seminar,workshop}"
1642,13770,examine,The customs officer asked to ___ the contents of the suitcase for any prohibited items.,examine,"{view,glance at,repack}"
1643,3768,example,The teacher pointed to a perfectly structured paragraph as an ___ of what students should aim for.,example,"{order,effort,idea}"
1647,13793,except,Everyone in the class passed the test ___ one student who was absent.,except,"{unless,including,regarding}"
1660,13861,excuse,She tried to ___ her absence by blaming it on a sudden family emergency.,excuse,"{announce,confirm,report}"
1664,13884,exercise,"To build muscle and improve cardiovascular health, doctors recommend regular ___.",exercise,"{rest,diet,stretching}"
1669,13929,exist,"Despite centuries of folklore, there is no scientific proof that ghosts actually ___.",exist,"{haunt,appear,vanish}"
1682,14019,expensive,"Given the high-end materials and craftsmanship, the custom-made furniture was quite ___.",expensive,"{functional,heavy,unique}"
1683,14020,experience,Working abroad gave her valuable ___ that helped her grow both personally and professionally.,experience,"{compensation,instructions,colleagues}"
1685,14023,experiment,"In science class, students will conduct an ___ to test how different soils affect seed germination.",experiment,"{discussion,lecture,report}"
1690,14040,explain,The teacher asked the student to ___ why the experiment produced unexpected results.,explain,"{repeat,confirm,question}"
1691,14042,explanation,His sudden departure lacked any ___ and left his colleagues confused and concerned.,explanation,"{ceremony,compensation,preparation}"
1692,14051,explicit,The instructions were so ___ that even a beginner could assemble the furniture without help.,explicit,"{technical,lengthy,official}"
