id,headword_id,word,sentence,answer,distractors
310,2712,astonishing,The magician's final trick was so ___ that the entire audience stood up and cheered.,astonishing,"{amusing,ordinary,slight}"
311,2748,asylum,"During the war, many refugees crossed the border seeking political ___ in neutral countries.",asylum,"{employment,victory,tourism}"
312,2782,athlete,"As a professional ___, she trains six hours a day to prepare for the Olympic Games.",athlete,"{coach,enthusiast,spectator}"
313,2795,atmosphere,The restaurant's cozy lighting and soft music created a relaxing ___ for dinner guests.,atmosphere,"{structure,schedule,cuisine}"
314,2835,atrocity,"The documentary revealed the full scale of the war ___, leaving viewers in silent disbelief.",atrocity,"{accident,challenge,mystery}"
315,2840,attach,Please ___ the file to the email before sending it to the client.,attach,"{describe,forward,print}"
316,2843,attachment,The email came with an important ___ that contains the contract details.,attachment,"{subject,signature,link}"
286,2590,aspect,The polished gem's most stunning ___ was the way it reflected light from every facet.,aspect,"{price,origin,weight}"
317,2845,attack,The cybersecurity team detected and stopped a hacker ___ on the company's database.,attack,"{experiment,backup,update}"
318,2847,attain,"After years of hard work and dedication, she finally managed to ___ her dream of becoming a doctor.",attain,"{pursue,abandon,delay}"
319,2852,attempt,He made a bold ___ to climb the mountain despite the dangerous weather conditions.,attempt,"{progress,success,retreat}"
320,2855,attend,All students are expected to ___ class regularly to stay updated on the course material.,attend,"{observe,ignore,cancel}"
321,2856,attendance,"The conference saw a significant increase in ___ compared to previous years, with over 5,000 participants.",attendance,"{absence,speaker,venue}"
322,2861,attention,The loud explosion immediately drew everyone's ___ toward the source of the sound.,attention,"{disinterest,response,silence}"
323,2872,attitude,Her positive ___ helped her overcome challenges that would have discouraged others.,attitude,"{opinion,appearance,habit}"
324,2878,attorney,The defendant was represented by a skilled ___ who successfully argued the case in court.,attorney,"{doctor,judge,officer}"
325,2880,attract,Bright colors and sweet fragrances help flowers ___ pollinators like bees and butterflies.,attract,"{repel,ignore,capture}"
326,2884,attraction,"The famous waterfall is the main tourist ___ in the region, drawing thousands every year.",attraction,"{obstacle,destination,museum}"
327,2885,attractive,"The apartment has many ___ features, including large windows, modern appliances, and a great location.",attractive,"{ordinary,hidden,dull}"
328,2890,attribute,One key ___ of a successful leader is the ability to communicate clearly and inspire others.,attribute,"{obstacle,measurement,procedure}"
329,2904,auction,The rare painting was sold at a public ___ to the highest bidder for over a million dollars.,auction,"{exhibition,warehouse,gallery}"
330,2910,audience,The comedian had the entire ___ laughing within minutes of stepping on stage.,audience,"{performer,manager,crew}"
331,2911,audio,"The podcast features high-quality ___ recordings, making it a pleasure to listen to.",audio,"{visual,digital,written}"
332,2922,audit,The company's finances are inspected annually during a financial ___.,audit,"{review,campaign,survey}"
333,2936,august,"The ceremony was attended by several ___ guests, including ambassadors and high-ranking officials.",august,"{ordinary,casual,temporary}"
335,2974,authentic,The restaurant serves ___ Italian dishes made with recipes passed down for generations.,authentic,"{invented,processed,familiar}"
336,2979,author,The ___ of the best-selling mystery novel made an appearance at the local bookstore last week.,author,"{character,critic,editor}"
337,2990,authority,The city health department has the legal ___ to shut down restaurants that violate sanitation codes.,authority,"{option,tendency,desire}"
338,2992,authorize,The board of directors will meet tomorrow to ___ the new security protocol.,authorize,"{reject,review,delay}"
339,2997,auto,He works as a mechanic in an ___ repair shop specializing in electric vehicles.,auto,"{bike,home,tech}"
341,3030,automatically,"Once the system detects an error, it ___ shuts down to prevent damage.",automatically,"{occasionally,hesitantly,partially}"
342,3041,autonomy,Employees at the startup are given a high degree of ___ to manage their own projects.,autonomy,"{supervision,restriction,pressure}"
343,3061,autumn,"During ___ , the hills are painted with vibrant shades of red, orange, and yellow.",autumn,"{spring,summer,winter}"
344,3067,availability,The ___ of the conference room is limited to Mondays and Wednesdays after 2 PM.,availability,"{capacity,location,structure}"
345,3068,available,The doctor isn't ___ for appointments until next week due to a busy schedule.,available,"{prepared,willing,enthusiastic}"
347,3107,avoid,"To stay healthy during flu season, it''s important to ___ close contact with sick individuals.",avoid,"{seek,encourage,promote}"
348,3119,await,We are ___ the final results of the laboratory tests before making a decision.,awaiting,"{anticipating,requiring,reviewing}"
350,3124,award,The prestigious literary prize was ___ to the author during a ceremony at the national library.,awarded,"{offered,donated,sold}"
352,3127,awareness,Public ___ campaigns have helped reduce smoking rates among teenagers in recent years.,awareness,"{education,information,knowledge}"
354,3136,awful,The food at the restaurant was ___; nobody could finish their meal.,awful,"{excellent,tasty,rich}"
355,3139,awkward,There was an ___ silence after she accidentally called her boss by the wrong name.,awkward,"{pleasant,natural,brief}"
356,3187,baby,"She cradled the ___ gently, singing a soft lullaby to help it fall asleep.",baby,"{newborn,youngster,'"little one'"}"
334,2938,aunt,"My mother''s sister, my ___, is an incredible painter.",aunt,"{cousin,niece,grandmother}"
358,3222,backdrop,The dramatic mountain range served as a stunning ___ for the wedding photographs.,backdrop,"{foreground,outline,frame}"
359,3230,background,His professional ___ includes degrees in engineering and extensive experience in robotics.,background,"{behavior,schedule,routine}"
360,3234,backing,The artist added subtle ___ to the painting with soft brushstrokes that enhanced the main subject.,backing,"{contrast,texture,highlight}"
361,3258,backwards,"The child was walking ___ down the sidewalk, eyes focused on the sky as he watched the birds.",backwards,"{forward,quickly,steadily}"
363,3265,bacteria,Probiotics are beneficial ___ that support digestive health.,bacteria,"{viruses,enzymes,antibodies}"
364,3285,bad,"The doctor delivered ___ news about the patient''s diagnosis, prompting the family to discuss treatment options.",bad,"{encouraging,positive,clear}"
365,3286,badge,Security personnel must wear their identification ___ at all times while on duty.,badge,"{label,notice,sign}"
366,3290,badly,"After the long hike without water, he was ___ in need of rest and hydration.",badly,"{barely,slightly,randomly}"
368,3313,bail,"After being arrested, he was allowed to ___ himself out of jail by paying a $5,000 bond.",bail,"{free,release,escape}"
369,3321,bake,"Every Sunday, my grandmother likes to ___ a loaf of bread from scratch.",bake,"{boil,grill,fry}"
370,3327,balance,"Yoga helps improve your ___ and coordination, especially as you age.",balance,"{strength,speed,flexibility}"
371,3328,balanced,"Nutritionists recommend eating a ___ diet that includes fruits, vegetables, proteins, and grains.",balanced,"{tasty,simple,rich}"
374,3357,balloon,"At the festival, dozens of colorful ___ floated into the sky at sunset.",balloons,"{kites,drones,clouds}"
375,3361,ballot,Every voter placed their completed ___ into the sealed box before leaving the polling station.,ballot,"{paper,form,letter}"
376,3379,ban,The city council decided to ___ smoking in all public parks to protect public health.,ban,"{allow,encourage,promote}"
377,3383,banana,The monkey quickly peeled the ___ before taking a big bite.,banana,"{orange,potato,apple}"
379,3400,bang,"A sudden loud ___ echoed through the house, making everyone jump.",bang,"{whisper,hum,giggle}"
380,3411,bank,She deposited her paycheck at the local ___ after work.,bank,"{store,cafe,museum}"
381,3422,banner,The students hung a large welcome ___ across the school entrance.,banner,"{poster,curtain,blanket}"
382,3436,bar,He ordered a glass of wine at the hotel ___.,bar,"{kitchen,garden,lobby}"
